20061103;2095.68;2115.45;2095.68;2106.97;1020762;1045380288.00
20061106;2098.07;2101.49;2081.73;2083.43;885888;874556288.00
20061107;2083.26;2098.05;2061.81;2093.98;1232461;1362504576.00
20061108;2092.95;2106.99;2077.29;2106.27;857685;914888832.00
20061109;2105.24;2130.90;2096.69;2129.86;944613;1068713152.00
20061110;2129.07;2129.38;2066.17;2079.75;991540;1045037504.00
20061113;2072.34;2074.34;2009.99;2019.81;1231658;1262155648.00
20061114;2014.72;2041.36;1995.65;2040.61;886856;970320896.00
20061115;2042.15;2100.07;2036.76;2094.50;1036937;1238051840.00
20061116;2095.62;2130.48;2095.62;2100.15;1268593;1574689536.00
20061117;2096.15;2111.69;2077.11;2109.33;1360271;1642333440.00
20061120;2113.92;2115.18;2063.31;2086.65;1295512;1518574720.00
20061121;2085.48;2109.02;2064.13;2106.35;1586235;1788102912.00
20061122;2103.20;2161.98;2096.03;2152.62;1578982;1885561984.00
20061123;2150.14;2157.03;2135.50;2157.03;1565816;1784249728.00
20061124;2155.21;2170.56;2130.18;2167.86;1307403;1495272704.00
20061127;2173.53;2200.36;2167.05;2199.97;1461314;1622618240.00
20061128;2201.63;2229.72;2195.57;2229.41;1558971;1812508416.00
20061129;2209.11;2256.48;2183.57;2254.50;1892215;2143994496.00
20061130;2256.81;2287.58;2253.73;2281.28;2142832;2342079488.00
20061201;2277.97;2296.60;2273.41;2290.01;2286072;2609857280.00
20061204;2290.73;2352.84;2290.73;2328.80;2429236;2817609728.00
20061205;2330.04;2337.84;2300.29;2308.82;2361454;2676025856.00
20061206;2306.59;2314.08;2230.93;2289.40;3175579;3374248192.00
20061207;2287.88;2310.39;2261.03;2261.03;2829484;2965879808.00
20061208;2242.76;2266.84;2212.17;2217.19;2039294;2166484480.00
20061211;2207.01;2257.51;2207.01;2257.51;1518919;1615317632.00
20061212;2260.93;2284.79;2250.51;2279.53;1972459;2299971840.00
20061213;2282.43;2330.72;2272.73;2330.72;1645560;2104846464.00
20061214;2330.63;2367.18;2329.04;2364.98;1707055;2027990528.00
20061215;2367.74;2387.72;2355.76;2386.34;1724291;2027005056.00
20061218;2387.09;2435.41;2387.09;2431.99;2452912;2984314624.00
20061219;2436.71;2449.67;2403.32;2443.87;2785969;3539427584.00
20061220;2433.01;2519.00;2408.62;2513.30;2849013;3358440448.00
20061221;2516.74;2540.44;2468.20;2471.80;2655925;3153338624.00
20061222;2455.22;2480.28;2432.68;2446.79;1904357;2276973568.00
20061225;2448.09;2504.10;2448.09;2476.78;2050202;2576151296.00
20061226;2480.26;2497.17;2434.03;2449.74;1970825;2445796608.00
20061227;2441.96;2467.09;2437.30;2450.96;1712652;2129865216.00
20061228;2451.92;2460.35;2396.94;2416.36;1918252;2432342528.00
20061229;2420.84;2480.80;2420.10;2467.70;1859402;2415755264.00
20070104;2483.47;2509.04;2446.36;2449.77;2238913;2742663680.00
20070105;2446.07;2531.71;2437.30;2530.35;1918995;2350053888.00
